Wavelength	Transit Depth
(meters)	(percent)
9.751442e-06	2.146752e+00
9.761179e-06	2.162387e+00
9.770926e-06	2.156795e+00
9.780683e-06	2.157953e+00
9.790449e-06	2.184323e+00
9.800225e-06	2.153551e+00
9.810011e-06	2.149937e+00
9.819807e-06	2.176396e+00
9.829612e-06	2.150623e+00
9.839427e-06	2.150625e+00
9.849253e-06	2.146726e+00
9.859087e-06	2.149256e+00
9.868932e-06	2.146941e+00
9.878787e-06	2.158156e+00
9.888651e-06	2.283821e+00
9.898525e-06	2.161387e+00
9.908409e-06	2.155707e+00
9.918303e-06	2.151213e+00
9.928207e-06	2.236708e+00
9.938120e-06	2.146190e+00
9.948044e-06	2.147803e+00
9.957978e-06	2.158220e+00
9.967921e-06	2.150231e+00
9.977874e-06	2.152033e+00
9.987838e-06	2.147786e+00
9.997811e-06	2.148145e+00
1.000779e-05	2.146348e+00
1.001779e-05	2.147823e+00
1.002779e-05	2.149625e+00
1.003780e-05	2.196458e+00
1.004783e-05	2.163794e+00
1.005786e-05	2.147241e+00
1.006790e-05	2.159093e+00
1.007796e-05	2.155600e+00
1.008802e-05	2.171349e+00
1.009809e-05	2.146952e+00
1.010818e-05	2.148504e+00
1.011827e-05	2.199048e+00
1.012837e-05	2.146773e+00
1.013849e-05	2.152117e+00
1.014861e-05	2.163851e+00
1.015874e-05	2.150441e+00
1.016889e-05	2.151659e+00
1.017904e-05	2.150688e+00
1.018921e-05	2.208373e+00
1.019938e-05	2.148261e+00
1.020956e-05	2.147768e+00
1.021976e-05	2.166815e+00
1.022996e-05	2.149778e+00
1.024018e-05	2.172774e+00
1.025040e-05	2.148075e+00
1.026064e-05	2.147849e+00
1.027088e-05	2.148539e+00
1.028114e-05	2.147281e+00
1.029141e-05	2.206004e+00
1.030168e-05	2.147395e+00
1.031197e-05	2.147468e+00
1.032227e-05	2.148532e+00
1.033257e-05	2.147108e+00
1.034289e-05	2.165939e+00
1.035322e-05	2.156606e+00
1.036356e-05	2.149359e+00
1.037391e-05	2.183087e+00
1.038426e-05	2.169935e+00
1.039463e-05	2.160670e+00
1.040501e-05	2.207405e+00
1.041540e-05	2.148155e+00
1.042580e-05	2.206292e+00
1.043621e-05	2.147101e+00
1.044663e-05	2.147022e+00
1.045707e-05	2.158293e+00
1.046751e-05	2.147421e+00
1.047796e-05	2.150370e+00
1.048842e-05	2.154267e+00
1.049890e-05	2.160029e+00
1.050938e-05	2.185120e+00
1.051987e-05	2.149617e+00
1.053038e-05	2.148591e+00
1.054089e-05	2.180694e+00
1.055142e-05	2.157842e+00
1.056195e-05	2.147571e+00
1.057250e-05	2.150050e+00
1.058306e-05	2.158047e+00
1.059362e-05	2.153888e+00
1.060420e-05	2.147261e+00
1.061479e-05	2.164860e+00
1.062539e-05	2.147580e+00
1.063600e-05	2.185191e+00
1.064662e-05	2.148484e+00
1.065725e-05	2.145601e+00
1.066789e-05	2.150243e+00
1.067855e-05	2.150373e+00
1.068921e-05	2.150055e+00
1.069988e-05	2.159561e+00
1.071057e-05	2.212226e+00
1.072126e-05	2.165588e+00
1.073197e-05	2.149652e+00
1.074268e-05	2.148131e+00
1.075341e-05	2.147163e+00
1.076415e-05	2.256989e+00
1.077490e-05	2.164036e+00
1.078566e-05	2.147271e+00
1.079643e-05	2.149401e+00
1.080721e-05	2.145290e+00
1.081800e-05	2.164728e+00
1.082880e-05	2.277547e+00
1.083961e-05	2.145586e+00
1.085044e-05	2.148121e+00
1.086127e-05	2.145143e+00
1.087212e-05	2.156164e+00
1.088297e-05	2.159007e+00
1.089384e-05	2.145845e+00
1.090472e-05	2.146110e+00
1.091561e-05	2.226318e+00
1.092651e-05	2.167470e+00
1.093742e-05	2.147759e+00
1.094834e-05	2.182743e+00
1.095927e-05	2.146297e+00
1.097021e-05	2.150678e+00
1.098117e-05	2.152611e+00
1.099213e-05	2.149842e+00
1.100311e-05	2.147730e+00
1.101410e-05	2.145881e+00
1.102509e-05	2.377193e+00
1.103610e-05	2.146372e+00
1.104712e-05	2.156499e+00
1.105815e-05	2.146297e+00
1.106920e-05	2.151370e+00
1.108025e-05	2.145573e+00
1.109131e-05	2.148508e+00
1.110239e-05	2.148331e+00
1.111347e-05	2.145469e+00
1.112457e-05	2.224917e+00
1.113568e-05	2.145775e+00
1.114680e-05	2.145835e+00
1.115793e-05	2.147338e+00
1.116907e-05	2.251387e+00
1.118022e-05	2.146225e+00
1.119139e-05	2.145115e+00
1.120256e-05	2.145221e+00
1.121375e-05	2.151965e+00
1.122495e-05	2.145980e+00
1.123615e-05	2.147372e+00
1.124737e-05	2.145848e+00
1.125861e-05	2.145758e+00
1.126985e-05	2.148429e+00
1.128110e-05	2.146877e+00
1.129237e-05	2.150831e+00
1.130364e-05	2.150444e+00
1.131493e-05	2.147762e+00
1.132623e-05	2.147096e+00
1.133754e-05	2.147178e+00
1.134886e-05	2.145935e+00
1.136019e-05	2.147820e+00
1.137153e-05	2.147151e+00
1.138289e-05	2.403340e+00
1.139425e-05	2.147397e+00
1.140563e-05	2.145108e+00
1.141702e-05	2.145043e+00
1.142842e-05	2.150197e+00
1.143983e-05	2.144980e+00
1.145126e-05	2.147153e+00
1.146269e-05	2.146943e+00
1.147414e-05	2.172924e+00
1.148559e-05	2.150691e+00
1.149706e-05	2.144884e+00
1.150854e-05	2.241753e+00
1.152003e-05	2.145508e+00
1.153154e-05	2.163427e+00
1.154305e-05	2.146126e+00
1.155458e-05	2.234367e+00
1.156612e-05	2.340079e+00
1.157767e-05	2.149568e+00
1.158923e-05	2.145720e+00
1.160080e-05	2.146690e+00
1.161238e-05	2.146704e+00
1.162398e-05	2.147411e+00
1.163558e-05	2.145007e+00
1.164720e-05	2.217112e+00
1.165883e-05	2.145721e+00
1.167048e-05	2.146439e+00
1.168213e-05	2.145811e+00
1.169379e-05	2.145960e+00
1.170547e-05	2.145579e+00
1.171716e-05	2.152550e+00
1.172886e-05	2.157636e+00
1.174057e-05	2.147581e+00
1.175229e-05	2.153972e+00
1.176403e-05	2.145369e+00
1.177578e-05	2.158222e+00
1.178753e-05	2.145705e+00
1.179930e-05	2.148327e+00
1.181109e-05	2.145922e+00
1.182288e-05	2.166137e+00
1.183469e-05	2.152003e+00
1.184650e-05	2.146028e+00
1.185833e-05	2.226100e+00
1.187017e-05	2.146657e+00
1.188203e-05	2.153881e+00
1.189389e-05	2.156642e+00
1.190577e-05	2.156315e+00
1.191766e-05	2.144969e+00
1.192956e-05	2.199481e+00
1.194147e-05	2.145641e+00
1.195339e-05	2.148810e+00
1.196533e-05	2.293692e+00
1.197728e-05	2.145840e+00
1.198924e-05	2.145235e+00
1.200121e-05	2.217840e+00
1.201319e-05	2.145473e+00
1.202519e-05	2.147954e+00
1.203719e-05	2.148443e+00
1.204921e-05	2.146677e+00
1.206125e-05	2.165844e+00
1.207329e-05	2.148272e+00
1.208534e-05	2.155323e+00
1.209741e-05	2.145939e+00
1.210949e-05	2.145637e+00
1.212158e-05	2.147626e+00
1.213369e-05	2.145871e+00
1.214580e-05	2.145136e+00
1.215793e-05	2.145119e+00
1.217007e-05	2.148968e+00
1.218222e-05	2.144860e+00
1.219439e-05	2.145682e+00
1.220657e-05	2.145013e+00
1.221875e-05	2.210349e+00
1.223095e-05	2.144993e+00
1.224317e-05	2.147249e+00
1.225539e-05	2.145753e+00
1.226763e-05	2.146731e+00
1.227988e-05	2.145724e+00
1.229214e-05	2.147893e+00
1.230442e-05	2.145069e+00
1.231670e-05	2.230888e+00
1.232900e-05	2.145139e+00
1.234131e-05	2.145154e+00
1.235364e-05	2.144928e+00
1.236597e-05	2.152488e+00
1.237832e-05	2.145293e+00
1.239068e-05	2.255832e+00
1.240305e-05	2.153440e+00
1.241544e-05	2.149353e+00
1.242783e-05	2.145474e+00
1.244024e-05	2.156926e+00
1.245267e-05	2.204821e+00
1.246510e-05	2.144827e+00
1.247755e-05	2.144800e+00
1.249001e-05	2.145049e+00
1.250248e-05	2.149755e+00
1.251496e-05	2.242317e+00
1.252746e-05	2.145232e+00
1.253997e-05	2.145441e+00
1.255249e-05	2.147121e+00
1.256502e-05	2.146395e+00
1.257757e-05	2.145364e+00
1.259013e-05	2.152693e+00
1.260270e-05	2.155494e+00
1.261529e-05	2.151132e+00
1.262788e-05	2.144903e+00
1.264049e-05	2.145096e+00
1.265311e-05	2.344843e+00
1.266575e-05	2.144957e+00
1.267840e-05	2.149248e+00
1.269106e-05	2.273577e+00
1.270373e-05	2.145156e+00
1.271641e-05	2.150408e+00
1.272911e-05	2.242376e+00
1.274182e-05	2.147022e+00
1.275454e-05	2.146917e+00
1.276728e-05	2.268547e+00
1.278003e-05	2.148112e+00
1.279279e-05	2.147970e+00
1.280556e-05	2.146503e+00
1.281835e-05	2.435942e+00
1.283115e-05	2.166106e+00
1.284396e-05	2.147065e+00
1.285679e-05	2.146379e+00
1.286963e-05	2.210016e+00
1.288248e-05	2.145713e+00
1.289534e-05	2.145902e+00
1.290822e-05	2.147167e+00
1.292111e-05	2.145973e+00
1.293401e-05	2.150599e+00
1.294692e-05	2.145254e+00
1.295985e-05	2.145705e+00
1.297279e-05	2.145874e+00
1.298575e-05	2.339014e+00
1.299871e-05	2.144945e+00
1.301169e-05	2.144982e+00
1.302469e-05	2.146685e+00
1.303769e-05	2.146402e+00
1.305071e-05	2.201517e+00
1.306374e-05	2.147718e+00
1.307679e-05	2.167953e+00
1.308984e-05	2.145596e+00
1.310291e-05	2.147601e+00
1.311600e-05	2.145104e+00
1.312909e-05	2.154906e+00
1.314220e-05	2.157661e+00
1.315533e-05	2.155218e+00
1.316846e-05	2.144896e+00
1.318161e-05	2.144876e+00
1.319478e-05	2.195682e+00
1.320795e-05	2.145605e+00
1.322114e-05	2.147675e+00
1.323434e-05	2.154110e+00
1.324756e-05	2.520975e+00
1.326078e-05	2.147554e+00
1.327403e-05	2.146222e+00
1.328728e-05	2.151706e+00
1.330055e-05	2.145081e+00
1.331383e-05	2.146321e+00
1.332712e-05	2.145633e+00
1.334043e-05	2.145061e+00
1.335375e-05	2.145119e+00
1.336709e-05	2.144983e+00
1.338043e-05	2.152928e+00
1.339379e-05	2.150562e+00
1.340717e-05	2.144774e+00
1.342056e-05	2.150965e+00
1.343396e-05	2.158924e+00
1.344737e-05	2.183454e+00
1.346080e-05	2.149289e+00
1.347424e-05	2.221248e+00
1.348770e-05	2.222558e+00
1.350116e-05	2.169133e+00
1.351464e-05	2.146077e+00
1.352814e-05	2.152224e+00
1.354165e-05	2.170640e+00
1.355517e-05	2.146661e+00
1.356870e-05	2.160127e+00
1.358225e-05	2.145022e+00
1.359582e-05	2.146642e+00
1.360939e-05	2.147683e+00
1.362298e-05	2.144815e+00
1.363658e-05	2.162172e+00
1.365020e-05	2.154073e+00
1.366383e-05	2.144934e+00
1.367748e-05	2.146725e+00
1.369113e-05	2.145647e+00
1.370480e-05	2.148078e+00
1.371849e-05	2.173543e+00
1.373219e-05	2.155886e+00
1.374590e-05	2.187018e+00
1.375962e-05	2.149909e+00
1.377336e-05	2.209286e+00
1.378712e-05	2.152037e+00
1.380088e-05	2.145488e+00
1.381467e-05	2.147751e+00
1.382846e-05	2.164292e+00
1.384227e-05	2.146490e+00
1.385609e-05	2.153173e+00
1.386993e-05	2.147309e+00
1.388378e-05	2.148058e+00
1.389764e-05	2.145664e+00
1.391152e-05	2.154234e+00
1.392541e-05	2.145474e+00
1.393931e-05	2.145168e+00
1.395323e-05	2.194975e+00
1.396716e-05	2.166143e+00
1.398111e-05	2.192812e+00
1.399507e-05	2.146210e+00
1.400905e-05	2.259518e+00
1.402303e-05	2.151527e+00
1.403704e-05	2.148208e+00
1.405105e-05	2.166619e+00
1.406508e-05	2.145917e+00
1.407913e-05	2.176394e+00
1.409319e-05	2.266874e+00
1.410726e-05	2.165140e+00
1.412135e-05	2.144863e+00
1.413545e-05	2.318545e+00
1.414956e-05	2.157254e+00
1.416369e-05	2.147840e+00
1.417783e-05	2.144854e+00
1.419199e-05	2.145156e+00
1.420616e-05	2.172218e+00
1.422035e-05	2.145792e+00
1.423455e-05	2.151289e+00
1.424876e-05	2.163756e+00
1.426299e-05	2.146073e+00
1.427723e-05	2.151494e+00
1.429149e-05	2.157435e+00
1.430576e-05	2.146849e+00
1.432004e-05	2.149405e+00
1.433434e-05	2.166338e+00
1.434866e-05	2.146257e+00
1.436298e-05	2.534501e+00
1.437732e-05	2.162604e+00
1.439168e-05	2.146521e+00
1.440605e-05	2.232158e+00
1.442044e-05	2.211334e+00
1.443484e-05	2.167719e+00
1.444925e-05	2.148220e+00
1.446368e-05	2.149235e+00
1.447812e-05	2.146808e+00
1.449258e-05	2.268074e+00
1.450705e-05	2.157745e+00
1.452153e-05	2.158249e+00
1.453603e-05	2.189815e+00
1.455055e-05	2.170340e+00
1.456508e-05	2.144995e+00
1.457962e-05	2.147313e+00
1.459418e-05	2.170130e+00
1.460875e-05	2.178031e+00
1.462334e-05	2.158383e+00
1.463794e-05	2.147373e+00
1.465256e-05	2.146072e+00
1.466719e-05	2.156642e+00
1.468184e-05	2.149604e+00
1.469650e-05	2.147330e+00
1.471117e-05	2.182680e+00
1.472586e-05	2.145933e+00
1.474057e-05	2.145234e+00
1.475528e-05	2.162422e+00
1.477002e-05	2.147222e+00
1.478477e-05	2.149657e+00
1.479953e-05	2.171990e+00
1.481431e-05	2.175062e+00
1.482910e-05	2.146121e+00
1.484391e-05	2.149342e+00
1.485873e-05	2.146443e+00
1.487357e-05	2.173713e+00
1.488842e-05	2.223332e+00
1.490329e-05	2.160712e+00
1.491817e-05	2.232542e+00
1.493306e-05	2.147187e+00
1.494797e-05	2.168173e+00
1.496290e-05	2.146558e+00
1.497784e-05	2.287757e+00
1.499280e-05	2.184894e+00
1.500777e-05	2.145584e+00
1.502275e-05	2.231489e+00
1.503776e-05	2.439531e+00
1.505277e-05	2.173586e+00
1.506780e-05	2.146018e+00
1.508285e-05	2.174287e+00
1.509791e-05	2.149018e+00
1.511298e-05	2.157410e+00
1.512807e-05	2.145674e+00
1.514318e-05	2.145489e+00
1.515830e-05	2.148571e+00
1.517344e-05	2.179330e+00
1.518859e-05	2.148233e+00
1.520376e-05	2.154984e+00
1.521894e-05	2.145797e+00
1.523413e-05	2.147076e+00
1.524935e-05	2.147546e+00
1.526457e-05	2.146018e+00
1.527981e-05	2.148600e+00
1.529507e-05	2.146105e+00
1.531034e-05	2.144985e+00
1.532563e-05	2.175457e+00
1.534094e-05	2.159022e+00
1.535625e-05	2.145242e+00
1.537159e-05	2.155772e+00
1.538694e-05	2.146947e+00
1.540230e-05	2.164193e+00
1.541768e-05	2.273753e+00
1.543308e-05	2.146950e+00
1.544849e-05	2.150130e+00
1.546391e-05	2.144921e+00
1.547935e-05	2.147208e+00
1.549481e-05	2.145383e+00
1.551028e-05	2.184730e+00
1.552577e-05	2.145002e+00
1.554127e-05	2.148197e+00
1.555679e-05	2.234168e+00
1.557233e-05	2.174459e+00
1.558788e-05	2.145105e+00
1.560344e-05	2.258599e+00
1.561902e-05	2.166228e+00
1.563462e-05	2.251271e+00
1.565023e-05	2.162072e+00
1.566586e-05	2.150389e+00
1.568150e-05	2.204192e+00
1.569716e-05	2.187361e+00
1.571283e-05	2.148569e+00
1.572852e-05	2.162940e+00
1.574423e-05	2.205710e+00
1.575995e-05	2.151157e+00
1.577569e-05	2.158568e+00
1.579144e-05	2.164791e+00
1.580721e-05	2.159177e+00
1.582299e-05	2.226366e+00
1.583879e-05	2.174729e+00
1.585461e-05	2.151031e+00
1.587044e-05	2.145633e+00
1.588629e-05	2.206970e+00
1.590215e-05	2.259384e+00
1.591803e-05	2.153053e+00
1.593392e-05	2.201923e+00
1.594983e-05	2.155699e+00
1.596576e-05	2.269287e+00
1.598170e-05	2.182706e+00
1.599766e-05	2.160372e+00
1.601363e-05	2.146761e+00
1.602962e-05	2.175977e+00
1.604563e-05	2.151797e+00
1.606165e-05	2.190185e+00
1.607769e-05	2.146838e+00
1.609374e-05	2.155607e+00
1.610982e-05	2.231640e+00
1.612590e-05	2.147172e+00
1.614200e-05	2.225033e+00
1.615812e-05	2.243741e+00
1.617426e-05	2.152650e+00
1.619041e-05	2.148530e+00
1.620657e-05	2.223034e+00
1.622276e-05	2.159424e+00
1.623896e-05	2.231191e+00
1.625517e-05	2.169653e+00
1.627140e-05	2.307824e+00
1.628765e-05	2.148452e+00
1.630391e-05	2.155343e+00
1.632019e-05	2.214330e+00
1.633649e-05	2.144482e+00
1.635280e-05	2.146478e+00
1.636913e-05	2.147469e+00
1.638548e-05	2.148946e+00
1.640184e-05	2.301657e+00
1.641822e-05	2.144900e+00
1.643461e-05	2.348789e+00
1.645102e-05	2.145090e+00
1.646745e-05	2.154255e+00
1.648389e-05	2.144566e+00
1.650035e-05	2.171026e+00
1.651683e-05	2.148216e+00
1.653332e-05	2.199627e+00
1.654983e-05	2.152996e+00
1.656635e-05	2.163223e+00
1.658290e-05	2.173555e+00
1.659946e-05	2.155544e+00
1.661603e-05	2.155553e+00
1.663262e-05	2.149594e+00
1.664923e-05	2.194071e+00
1.666586e-05	2.154522e+00
1.668250e-05	2.145164e+00
1.669916e-05	2.148108e+00
1.671583e-05	2.168158e+00
1.673252e-05	2.153051e+00
1.674923e-05	2.162784e+00
1.676595e-05	2.150773e+00
1.678270e-05	2.147235e+00
1.679945e-05	2.148248e+00
1.681623e-05	2.250875e+00
1.683302e-05	2.153190e+00
1.684983e-05	2.145202e+00
1.686665e-05	2.145739e+00
1.688350e-05	2.165879e+00
1.690035e-05	2.377279e+00
1.691723e-05	2.145904e+00
1.693412e-05	2.145835e+00
1.695103e-05	2.146083e+00
1.696796e-05	2.161718e+00
1.698490e-05	2.145380e+00
1.700186e-05	2.190422e+00
1.701884e-05	2.145475e+00
1.703583e-05	2.148272e+00
1.705284e-05	2.147403e+00
1.706987e-05	2.156519e+00
1.708692e-05	2.298811e+00
1.710398e-05	2.157759e+00
1.712106e-05	2.145326e+00
1.713815e-05	2.170411e+00
1.715527e-05	2.145019e+00
1.717240e-05	2.145946e+00
1.718954e-05	2.168109e+00
1.720671e-05	2.298613e+00
1.722389e-05	2.230523e+00
1.724109e-05	2.145741e+00
1.725830e-05	2.181602e+00
1.727554e-05	2.144602e+00
1.729279e-05	2.150695e+00
1.731005e-05	2.150288e+00
1.732734e-05	2.147503e+00
1.734464e-05	2.152114e+00
1.736196e-05	2.166006e+00
1.737930e-05	2.160304e+00
1.739665e-05	2.191307e+00
1.741402e-05	2.145576e+00
1.743141e-05	2.144400e+00
1.744882e-05	2.381430e+00
1.746624e-05	2.152510e+00
1.748368e-05	2.144507e+00
1.750114e-05	2.247075e+00
1.751861e-05	2.149615e+00
1.753611e-05	2.145521e+00
1.755362e-05	2.149183e+00
1.757115e-05	2.145996e+00
1.758869e-05	2.157927e+00
1.760625e-05	2.146337e+00
1.762383e-05	2.153731e+00
1.764143e-05	2.202655e+00
1.765905e-05	2.258800e+00
1.767668e-05	2.174443e+00
1.769433e-05	2.156644e+00
1.771200e-05	2.215579e+00
1.772969e-05	2.146241e+00
1.774739e-05	2.148244e+00
1.776511e-05	2.169701e+00
1.778285e-05	2.201671e+00
1.780061e-05	2.145411e+00
1.781838e-05	2.153913e+00
1.783617e-05	2.319332e+00
1.785398e-05	2.144625e+00
1.787181e-05	2.145650e+00
1.788966e-05	2.149513e+00
1.790752e-05	2.196038e+00
1.792540e-05	2.181054e+00
1.794330e-05	2.179043e+00
1.796122e-05	2.152286e+00
1.797915e-05	2.144766e+00
1.799711e-05	2.149100e+00
1.801508e-05	2.245808e+00
1.803307e-05	2.158314e+00
1.805107e-05	2.214817e+00
1.806910e-05	2.156450e+00
1.808714e-05	2.144815e+00
1.810520e-05	2.168985e+00
1.812328e-05	2.144750e+00
1.814138e-05	2.170035e+00
1.815949e-05	2.372220e+00
1.817762e-05	2.199564e+00
1.819578e-05	2.152210e+00
1.821394e-05	2.144686e+00
1.823213e-05	2.144668e+00
1.825034e-05	2.199409e+00
1.826856e-05	2.148876e+00
1.828680e-05	2.145828e+00
1.830506e-05	2.274896e+00
1.832334e-05	2.245028e+00
1.834164e-05	2.149865e+00
1.835995e-05	2.157151e+00
1.837829e-05	2.163646e+00
1.839664e-05	2.144799e+00
1.841501e-05	2.147380e+00
1.843339e-05	2.185745e+00
1.845180e-05	2.144658e+00
1.847023e-05	2.170295e+00
1.848867e-05	2.144371e+00
1.850713e-05	2.170343e+00
1.852561e-05	2.223623e+00
1.854411e-05	2.218715e+00
1.856263e-05	2.147507e+00
1.858116e-05	2.188979e+00
1.859972e-05	2.184014e+00
1.861829e-05	2.212541e+00
1.863688e-05	2.191307e+00
1.865549e-05	2.202896e+00
1.867412e-05	2.151097e+00
1.869276e-05	2.150119e+00
1.871143e-05	2.231343e+00
1.873011e-05	2.154972e+00
1.874882e-05	2.198079e+00
1.876754e-05	2.146115e+00
1.878628e-05	2.159592e+00
1.880504e-05	2.144513e+00
1.882381e-05	2.146036e+00
1.884261e-05	2.144434e+00
1.886143e-05	2.149830e+00
1.888026e-05	2.147473e+00
1.889911e-05	2.144851e+00
1.891798e-05	2.155693e+00
1.893687e-05	2.147785e+00
1.895578e-05	2.165961e+00
1.897471e-05	2.151482e+00
1.899366e-05	2.244269e+00
1.901262e-05	2.330403e+00
1.903161e-05	2.148564e+00
1.905061e-05	2.148540e+00
1.906964e-05	2.144874e+00
1.908868e-05	2.147037e+00
1.910774e-05	2.151298e+00
1.912682e-05	2.205181e+00
1.914592e-05	2.146138e+00
1.916503e-05	2.149865e+00
1.918417e-05	2.206170e+00
1.920333e-05	2.269877e+00
1.922250e-05	2.156831e+00
1.924170e-05	2.217679e+00
1.926091e-05	2.372807e+00
1.928014e-05	2.162687e+00
1.929939e-05	2.149695e+00
1.931867e-05	2.147529e+00
1.933796e-05	2.168849e+00
1.935727e-05	2.146728e+00
1.937660e-05	2.256134e+00
1.939594e-05	2.209646e+00
1.941531e-05	2.375942e+00
1.943470e-05	2.225138e+00
1.945410e-05	2.157437e+00
1.947353e-05	2.182861e+00
1.949297e-05	2.152128e+00
1.951244e-05	2.145436e+00
1.953192e-05	2.230262e+00
1.955143e-05	2.171158e+00
1.957095e-05	2.154134e+00
1.959049e-05	2.337291e+00
1.961005e-05	2.144666e+00
1.962963e-05	2.161519e+00
1.964924e-05	2.147078e+00
1.966886e-05	2.161343e+00
1.968850e-05	2.144875e+00
1.970816e-05	2.146023e+00
1.972784e-05	2.146103e+00
1.974753e-05	2.144484e+00
1.976725e-05	2.151847e+00
1.978699e-05	2.147055e+00
1.980675e-05	2.159918e+00
1.982653e-05	2.715603e+00
1.984632e-05	2.144170e+00
1.986614e-05	2.152247e+00
1.988598e-05	2.184929e+00
1.990584e-05	2.231369e+00
1.992571e-05	2.222228e+00
1.994561e-05	2.161976e+00
1.996553e-05	2.145517e+00
1.998546e-05	2.144355e+00
2.000542e-05	2.177656e+00
2.002539e-05	2.161036e+00
2.004539e-05	2.199258e+00
2.006541e-05	2.145839e+00
2.008544e-05	2.148719e+00
2.010550e-05	2.157855e+00
2.012557e-05	2.144311e+00
2.014567e-05	2.192974e+00
2.016579e-05	2.156804e+00
2.018592e-05	2.188458e+00
2.020608e-05	2.152105e+00
2.022626e-05	2.214753e+00
2.024645e-05	2.152201e+00
2.026667e-05	2.144568e+00
2.028691e-05	2.144504e+00
2.030716e-05	2.155875e+00
2.032744e-05	2.224964e+00
2.034774e-05	2.300475e+00
2.036806e-05	2.270733e+00
2.038840e-05	2.154009e+00
2.040875e-05	2.183591e+00
2.042913e-05	2.149750e+00
2.044953e-05	2.151608e+00
2.046995e-05	2.350550e+00
2.049039e-05	2.177842e+00
2.051085e-05	2.144237e+00
2.053133e-05	2.178840e+00
2.055183e-05	2.204645e+00
2.057236e-05	2.585655e+00
2.059290e-05	2.150320e+00
2.061346e-05	2.147311e+00
2.063404e-05	2.146027e+00
2.065465e-05	2.158537e+00
2.067527e-05	2.145201e+00
2.069592e-05	2.148754e+00
2.071658e-05	2.144099e+00
2.073727e-05	2.146848e+00
2.075798e-05	2.168651e+00
2.077870e-05	2.591291e+00
2.079945e-05	2.183511e+00
2.082022e-05	2.145698e+00
2.084101e-05	2.143920e+00
2.086182e-05	2.151311e+00
2.088265e-05	2.156296e+00
2.090351e-05	2.146830e+00
2.092438e-05	2.145804e+00
2.094527e-05	2.149674e+00
2.096619e-05	2.144361e+00
2.098712e-05	2.301334e+00
2.100808e-05	2.233417e+00
2.102906e-05	2.227275e+00
2.105005e-05	2.144804e+00
2.107107e-05	2.149196e+00
2.109211e-05	2.190162e+00
2.111317e-05	2.226494e+00
2.113426e-05	2.156186e+00
2.115536e-05	2.151849e+00
2.117648e-05	2.222470e+00
2.119763e-05	2.208594e+00
2.121880e-05	2.261880e+00
2.123998e-05	2.180554e+00
2.126119e-05	2.201735e+00
2.128242e-05	2.147673e+00
2.130368e-05	2.147032e+00
2.132495e-05	2.239905e+00
2.134624e-05	2.145284e+00
2.136756e-05	2.288070e+00
2.138889e-05	2.147419e+00
2.141025e-05	2.168781e+00
2.143163e-05	2.145124e+00
2.145303e-05	2.144385e+00
2.147445e-05	2.427295e+00
2.149589e-05	2.146962e+00
2.151736e-05	2.147458e+00
2.153884e-05	2.144266e+00
2.156035e-05	2.151400e+00
2.158188e-05	2.234562e+00
2.160343e-05	2.147308e+00
2.162500e-05	2.146170e+00
2.164660e-05	2.154434e+00
2.166821e-05	2.315508e+00
2.168985e-05	2.145134e+00
2.171151e-05	2.155205e+00
2.173319e-05	2.149975e+00
2.175489e-05	2.146394e+00
2.177661e-05	2.171248e+00
2.179835e-05	2.144590e+00
2.182012e-05	2.279249e+00
2.184191e-05	2.260716e+00
2.186372e-05	2.154578e+00
2.188555e-05	2.217393e+00
2.190740e-05	2.146244e+00
2.192928e-05	2.147379e+00
2.195118e-05	2.447615e+00
2.197310e-05	2.158415e+00
2.199504e-05	2.145411e+00
2.201700e-05	2.150951e+00
2.203898e-05	2.232864e+00
2.206099e-05	2.201457e+00
2.208302e-05	2.144775e+00
2.210507e-05	2.152962e+00
2.212714e-05	2.198790e+00
2.214924e-05	2.144776e+00
2.217136e-05	2.144853e+00
2.219349e-05	2.145009e+00
2.221566e-05	2.164352e+00
2.223784e-05	2.334377e+00
2.226004e-05	2.215903e+00
2.228227e-05	2.144102e+00
2.230452e-05	2.148527e+00
2.232679e-05	2.216410e+00
2.234909e-05	2.292654e+00
2.237140e-05	2.278681e+00
2.239374e-05	2.218327e+00
2.241610e-05	2.442865e+00
2.243849e-05	2.156507e+00
2.246089e-05	2.146139e+00
2.248332e-05	2.289441e+00
2.250577e-05	2.144375e+00
2.252824e-05	2.252085e+00
2.255074e-05	2.156863e+00
2.257326e-05	2.146632e+00
2.259580e-05	2.171141e+00
2.261836e-05	2.255161e+00
2.264094e-05	2.149004e+00
2.266355e-05	2.610976e+00
2.268618e-05	2.148182e+00
2.270884e-05	2.145476e+00
2.273151e-05	2.222959e+00
2.275421e-05	2.145834e+00
2.277693e-05	2.160506e+00
2.279967e-05	2.173724e+00
2.282244e-05	2.157739e+00
2.284523e-05	2.146775e+00
2.286804e-05	2.146138e+00
2.289088e-05	2.213735e+00
2.291373e-05	2.407679e+00
2.293661e-05	2.143777e+00
2.295952e-05	2.161918e+00
2.298244e-05	2.242495e+00
2.300539e-05	2.148740e+00
2.302836e-05	2.267775e+00
2.305136e-05	2.144629e+00
2.307438e-05	2.169774e+00
2.309742e-05	2.149163e+00
2.312048e-05	2.209940e+00
2.314357e-05	2.144252e+00
2.316668e-05	2.164580e+00
2.318981e-05	2.168920e+00
2.321296e-05	2.144107e+00
2.323614e-05	2.184375e+00
2.325935e-05	2.144093e+00
2.328257e-05	2.146691e+00
